Code|Name|FullName|Code1|Code2|Code3|Code4|Code5|Level|LevelName
150621|达拉特旗|内蒙古鄂尔多斯市达拉特旗|15|1506|150621|        |          |3|
150622|准格尔旗|内蒙古鄂尔多斯市准格尔旗|15|1506|150622|        |          |3|
150623|鄂托克前旗|内蒙古鄂尔多斯市鄂托克前旗|15|1506|150623|        |          |3|
150624|鄂托克旗|内蒙古鄂尔多斯市鄂托克旗|15|1506|150624|        |          |3|
150625|杭锦旗|内蒙古鄂尔多斯市杭锦旗|15|1506|150625|        |          |3|
150626|乌审旗|内蒙古鄂尔多斯市乌审旗|15|1506|150626|        |          |3|
150627|伊金霍洛旗|内蒙古鄂尔多斯市伊金霍洛旗|15|1506|150627|        |          |3|
1507|呼伦贝尔市|内蒙古呼伦贝尔市|15|1507||        |          |2|市级
150702|海拉尔区|内蒙古呼伦贝尔市海拉尔区|15|1507|150702|        |          |3|
150721|阿荣旗|内蒙古呼伦贝尔市阿荣旗|15|1507|150721|        |          |3|
150722|莫力达瓦达斡尔族自治旗|内蒙古呼伦贝尔市莫力达瓦达斡尔族自治旗|15|1507|150722|        |          |3|
150723|鄂伦春自治旗|内蒙古呼伦贝尔市鄂伦春自治旗|15|1507|150723|        |          |3|
150724|鄂温克族自治旗|内蒙古呼伦贝尔市鄂温克族自治旗|15|1507|150724|        |          |3|
150725|陈巴尔虎旗|内蒙古呼伦贝尔市陈巴尔虎旗|15|1507|150725|        |          |3|
150726|新巴尔虎左旗|内蒙古呼伦贝尔市新巴尔虎左旗|15|1507|150726|        |          |3|
150727|新巴尔虎右旗|内蒙古呼伦贝尔市新巴尔虎右旗|15|1507|150727|        |          |3|
150781|满洲里市|内蒙古呼伦贝尔市满洲里市|15|1507|150781|        |          |3|
150782|牙克石市|内蒙古呼伦贝尔市牙克石市|15|1507|150782|        |          |3|
150783|扎兰屯市|内蒙古呼伦贝尔市扎兰屯市|15|1507|150783|        |          |3|
150784|额尔古纳市|内蒙古呼伦贝尔市额尔古纳市|15|1507|150784|        |          |3|
150785|根河市|内蒙古呼伦贝尔市根河市|15|1507|150785|        |          |3|
1508|巴彦淖尔市|内蒙古巴彦淖尔市|15|1508||        |          |2|市级
150802|临河区|内蒙古巴彦淖尔市临河区|15|1508|150802|        |          |3|
150821|五原县|内蒙古巴彦淖尔市五原县|15|1508|150821|        |          |3|
150822|磴口县|内蒙古巴彦淖尔市磴口县|15|1508|150822|        |          |3|
150823|乌拉特前旗|内蒙古巴彦淖尔市乌拉特前旗|15|1508|150823|        |          |3|
150824|乌拉特中旗|内蒙古巴彦淖尔市乌拉特中旗|15|1508|150824|        |          |3|
150825|乌拉特后旗|内蒙古巴彦淖尔市乌拉特后旗|15|1508|150825|        |          |3|
150826|杭锦后旗|内蒙古巴彦淖尔市杭锦后旗|15|1508|150826|        |          |3|
1509|乌兰察布市|内蒙古乌兰察布市|15|1509||        |          |2|市级
150902|集宁区|内蒙古乌兰察布市集宁区|15|1509|150902|        |          |3|
150921|卓资县|内蒙古乌兰察布市卓资县|15|1509|150921|        |          |3|
150922|化德县|内蒙古乌兰察布市化德县|15|1509|150922|        |          |3|
150923|商都县|内蒙古乌兰察布市商都县|15|1509|150923|        |          |3|
150924|兴和县|内蒙古乌兰察布市兴和县|15|1509|150924|        |          |3|
150925|凉城县|内蒙古乌兰察布市凉城县|15|1509|150925|        |          |3|
150926|察哈尔右翼前旗|内蒙古乌兰察布市察哈尔右翼前旗|15|1509|150926|        |          |3|
150927|察哈尔右翼中旗|内蒙古乌兰察布市察哈尔右翼中旗|15|1509|150927|        |          |3|
150928|察哈尔右翼后旗|内蒙古乌兰察布市察哈尔右翼后旗|15|1509|150928|        |          |3|
150929|四子王旗|内蒙古乌兰察布市四子王旗|15|1509|150929|        |          |3|
150981|丰镇市|内蒙古乌兰察布市丰镇市|15|1509|150981|        |          |3|
1522|兴安盟|内蒙古兴安盟|15|1522||        |          |2|市级
152201|乌兰浩特市|内蒙古兴安盟乌兰浩特市|15|1522|152201|        |          |3|
152202|阿尔山市|内蒙古兴安盟阿尔山市|15|1522|152202|        |          |3|
152221|科尔沁右翼前旗|内蒙古兴安盟科尔沁右翼前旗|15|1522|152221|        |          |3|
152222|科尔沁右翼中旗|内蒙古兴安盟科尔沁右翼中旗|15|1522|152222|        |          |3|
152223|扎赉特旗|内蒙古兴安盟扎赉特旗|15|1522|152223|        |          |3|
152224|突泉县|内蒙古兴安盟突泉县|15|1522|152224|        |          |3|
1525|锡林郭勒盟|内蒙古锡林郭勒盟|15|1525||        |          |2|市级
152501|二连浩特市|内蒙古锡林郭勒盟二连浩特市|15|1525|152501|        |          |3|
152502|锡林浩特市|内蒙古锡林郭勒盟锡林浩特市|15|1525|152502|        |          |3|
152522|阿巴嘎旗|内蒙古锡林郭勒盟阿巴嘎旗|15|1525|152522|        |          |3|
152523|苏尼特左旗|内蒙古锡林郭勒盟苏尼特左旗|15|1525|152523|        |          |3|
152524|苏尼特右旗|内蒙古锡林郭勒盟苏尼特右旗|15|1525|152524|        |          |3|
152525|东乌珠穆沁旗|内蒙古锡林郭勒盟东乌珠穆沁旗|15|1525|152525|        |          |3|
152526|西乌珠穆沁旗|内蒙古锡林郭勒盟西乌珠穆沁旗|15|1525|152526|        |          |3|
152527|太仆寺旗|内蒙古锡林郭勒盟太仆寺旗|15|1525|152527|        |          |3|
152528|镶黄旗|内蒙古锡林郭勒盟镶黄旗|15|1525|152528|        |          |3|
152529|正镶白旗|内蒙古锡林郭勒盟正镶白旗|15|1525|152529|        |          |3|
152530|正蓝旗|内蒙古锡林郭勒盟正蓝旗|15|1525|152530|        |          |3|
152531|多伦县|内蒙古锡林郭勒盟多伦县|15|1525|152531|        |          |3|
1529|阿拉善盟|内蒙古阿拉善盟|15|1529||        |          |2|市级
152921|阿拉善左旗|内蒙古阿拉善盟阿拉善左旗|15|1529|152921|        |          |3|
152922|阿拉善右旗|内蒙古阿拉善盟阿拉善右旗|15|1529|152922|        |          |3|
152923|额济纳旗|内蒙古阿拉善盟额济纳旗|15|1529|152923|        |          |3|
21|辽宁省|辽宁省|21|    |      |        |          |1|省级
2101|沈阳市|辽宁省沈阳市|21|2101||        |          |2|市级
210102|和平区|辽宁省沈阳市和平区|21|2101|210102|        |          |3|
210103|沈河区|辽宁省沈阳市沈河区|21|2101|210103|        |          |3|
210104|大东区|辽宁省沈阳市大东区|21|2101|210104|        |          |3|
210105|皇姑区|辽宁省沈阳市皇姑区|21|2101|210105|        |          |3|
210106|铁西区|辽宁省沈阳市铁西区|21|2101|210106|        |          |3|
210111|苏家屯区|辽宁省沈阳市苏家屯区|21|2101|210111|        |          |3|
210112|东陵区|辽宁省沈阳市东陵区|21|2101|210112|        |          |3|
210113|沈北新区|辽宁省沈阳市沈北新区|21|2101|210113|        |          |3|
210114|于洪区|辽宁省沈阳市于洪区|21|2101|210114|        |          |3|
210122|辽中县|辽宁省沈阳市辽中县|21|2101|210122|        |          |3|
210123|康平县|辽宁省沈阳市康平县|21|2101|210123|        |          |3|
210124|法库县|辽宁省沈阳市法库县|21|2101|210124|        |          |3|
210181|新民市|辽宁省沈阳市新民市|21|2101|210181|        |          |3|
2102|大连市|辽宁省大连市|21|2102||        |          |2|市级
210202|中山区|辽宁省大连市中山区|21|2102|210202|        |          |3|
210203|西岗区|辽宁省大连市西岗区|21|2102|210203|        |          |3|
210204|沙河口区|辽宁省大连市沙河口区|21|2102|210204|        |          |3|
210211|甘井子区|辽宁省大连市甘井子区|21|2102|210211|        |          |3|
210212|旅顺口区|辽宁省大连市旅顺口区|21|2102|210212|        |          |3|
210213|金州区|辽宁省大连市金州区|21|2102|210213|        |          |3|
210224|长海县|辽宁省大连市长海县|21|2102|210224|        |          |3|
210281|瓦房店市|辽宁省大连市瓦房店市|21|2102|210281|        |          |3|
210282|普兰店市|辽宁省大连市普兰店市|21|2102|210282|        |          |3|
210283|庄河市|辽宁省大连市庄河市|21|2102|210283|        |          |3|
2103|鞍山市|辽宁省鞍山市|21|2103||        |          |2|市级
210302|铁东区|辽宁省鞍山市铁东区|21|2103|210302|        |          |3|
210303|铁西区|辽宁省鞍山市铁西区|21|2103|210303|        |          |3|
210304|立山区|辽宁省鞍山市立山区|21|2103|210304|        |          |3|
210311|千山区|辽宁省鞍山市千山区|21|2103|210311|        |          |3|
210321|台安县|辽宁省鞍山市台安县|21|2103|210321|        |          |3|
210323|岫岩县|辽宁省鞍山市岫岩县|21|2103|210323|        |          |3|
210381|海城市|辽宁省鞍山市海城市|21|2103|210381|        |          |3|
2104|抚顺市|辽宁省抚顺市|21|2104||        |          |2|市级
210402|新抚区|辽宁省抚顺市新抚区|21|2104|210402|        |          |3|
210403|东洲区|辽宁省抚顺市东洲区|21|2104|210403|        |          |3|
210404|望花区|辽宁省抚顺市望花区|21|2104|210404|        |          |3|
210411|顺城区|辽宁省抚顺市顺城区|21|2104|210411|        |          |3|
210421|抚顺县|辽宁省抚顺市抚顺县|21|2104|210421|        |          |3|
210422|新宾县|辽宁省抚顺市新宾县|21|2104|210422|        |          |3|
210423|清原县|辽宁省抚顺市清原县|21|2104|210423|        |          |3|
2105|本溪市|辽宁省本溪市|21|2105||        |          |2|市级
210502|平山区|辽宁省本溪市平山区|21|2105|210502|        |          |3|
210503|溪湖区|辽宁省本溪市溪湖区|21|2105|210503|        |          |3|
210504|明山区|辽宁省本溪市明山区|21|2105|210504|        |          |3|
210505|南芬区|辽宁省本溪市南芬区|21|2105|210505|        |          |3|
210521|本溪县|辽宁省本溪市本溪县|21|2105|210521|        |          |3|
210522|桓仁县|辽宁省本溪市桓仁县|21|2105|210522|        |          |3|
2106|丹东市|辽宁省丹东市|21|2106||        |          |2|市级
210602|元宝区|辽宁省丹东市元宝区|21|2106|210602|        |          |3|
210603|振兴区|辽宁省丹东市振兴区|21|2106|210603|        |          |3|
210604|振安区|辽宁省丹东市振安区|21|2106|210604|        |          |3|
210624|宽甸县|辽宁省丹东市宽甸县|21|2106|210624|        |          |3|
210681|东港市|辽宁省丹东市东港市|21|2106|210681|        |          |3|
210682|凤城市|辽宁省丹东市凤城市|21|2106|210682|        |          |3|
2107|锦州市|辽宁省锦州市|21|2107||        |          |2|市级
210702|古塔区|辽宁省锦州市古塔区|21|2107|210702|        |          |3|
210703|凌河区|辽宁省锦州市凌河区|21|2107|210703|        |          |3|
210711|太和区|辽宁省锦州市太和区|21|2107|210711|        |          |3|
210726|黑山县|辽宁省锦州市黑山县|21|2107|210726|        |          |3|
210727|义县|辽宁省锦州市义县|21|2107|210727|        |          |3|
210781|凌海市|辽宁省锦州市凌海市|21|2107|210781|        |          |3|
210782|北镇市|辽宁省锦州市北镇市|21|2107|210782|        |          |3|
2108|营口市|辽宁省营口市|21|2108||        |          |2|市级
210802|站前区|辽宁省营口市站前区|21|2108|210802|        |          |3|
210803|西市区|辽宁省营口市西市区|21|2108|210803|        |          |3|
210804|鲅鱼圈区|辽宁省营口市鲅鱼圈区|21|2108|210804|        |          |3|
210811|老边区|辽宁省营口市老边区|21|2108|210811|        |          |3|
